muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre total,pH,sulfatos,calidad,densidad_alcohol,SO2_l / SO2_tot,diox_simil_1,diox_simil_2
1952,6.1,0.37,0.46,12.0,0.042,210.0,3.17,0.59,6,9.6709,0.2904761904761905,2.3320415641888565e-44,0.17135805889335737
5111,8.2,0.35,0.33,2.4,0.076,47.0,3.27,0.81,6,10.95589,0.23404255319148937,0.30119421191220214,0.21008354374916954
2036,6.8,0.15,0.3,5.3,0.05,127.0,3.4,0.39,6,9.64374,0.31496062992125984,9.357622968840175e-14,0.999750031247396
4720,6.3,0.255,0.37,1.1,0.04,114.0,3.0,0.39,6,10.79645,0.32456140350877194,1.3755462568592508e-10,0.9646402934831231
3995,5.5,0.32,0.13,1.3,0.037,156.0,3.26,0.38,5,10.612688,0.28846153846153844,2.083130990636858e-22,0.7985162187593771
3226,6.9,0.54,0.26,12.7,0.049,195.0,3.26,0.54,6,10.45758,0.30256410256410254,1.6881756364316596e-37,0.3041452182568097
0,9.5,0.56,0.33,2.4,0.089,67.0,3.28,0.73,7,11.766960000000001,0.5223880597014925,0.00822974704902003,0.41884682445147203
1356,6.9,0.38,0.29,13.65,0.048,189.0,3.0,0.6,6,9.479479999999999,0.2751322751322751,6.413968914756689e-35,0.37074158331572676
3691,6.8,0.32,0.37,3.4,0.023,87.0,3.14,0.53,6,12.575539999999998,0.21839080459770116,2.0399503411171922e-05,0.6836904652289411
2422,7.2,0.6,0.2,9.9,0.07,174.0,3.03,0.54,5,9.07361,0.1206896551724138,7.014417661831649e-29,0.5621424451968224
2406,6.9,0.24,0.39,1.3,0.063,136.0,3.31,0.48,7,10.32512,0.1323529411764706,3.3146813253630435e-16,0.9753099120283326
396,7.1,0.6,0.0,1.8,0.074,34.0,3.47,0.7,6,9.87228,0.47058823529411764,0.8632939774163194,0.12051271656014938
4351,7.5,0.29,0.26,14.95,0.067,178.0,3.04,0.49,4,9.185096,0.2640449438202247,1.9631548368028403e-30,0.5086475186803137
3516,5.5,0.12,0.33,1.0,0.038,131.0,3.25,0.45,5,9.718072000000001,0.17557251908396945,8.091194688671889e-15,0.9937694906233947
1812,7.8,0.15,0.34,1.1,0.035,93.0,3.07,0.72,7,11.197848,0.3333333333333333,2.111736422206623e-06,0.7616638213305269
4600,7.8,0.28,0.31,2.1,0.046,208.0,3.23,0.64,5,9.744532000000001,0.1346153846153846,2.0712638960324736e-43,0.186187695219304
3848,7.4,0.64,0.07,1.8,0.1,23.0,3.3,0.58,5,9.56256,0.34782608695652173,0.9531337870775047,0.07049242653287519
816,6.7,0.15,0.38,1.7,0.037,84.0,3.09,0.53,6,11.291244,0.23809523809523808,5.846981031057106e-05,0.6433927065729562
1572,6.5,0.25,0.32,9.9,0.045,128.0,3.18,0.52,6,9.565056,0.3203125,5.120188741348687e-14,0.999000499833375
3220,13.8,0.49,0.67,3.0,0.093,15.0,3.02,0.93,6,11.9832,0.4,0.6492093766851474,0.045947768270989044
1800,6.9,0.21,0.28,2.4,0.056,159.0,3.02,0.47,8,8.75072,0.3081761006289308,1.988652231859961e-23,0.7616638213305269
4122,8.9,0.3,0.35,4.6,0.032,148.0,3.15,0.45,7,11.43767,0.21621621621621623,8.403950222399538e-20,0.8860339595928756
3809,8.3,0.24,0.27,2.1,0.03,162.0,2.99,0.68,6,11.79766,0.13580246913580246,1.7986605191577125e-24,0.7232502423798424
4193,12.5,0.28,0.54,2.3,0.082,29.0,3.11,1.36,7,9.797060000000002,0.41379310344827586,0.9880717128619305,0.09515482282280588
4497,5.7,0.255,0.65,1.2,0.079,137.0,3.2,0.42,5,9.334858,0.12408759124087591,1.7183447759316561e-16,0.9702029524890169
2957,5.8,0.25,0.28,11.1,0.056,175.0,3.42,0.43,5,9.476725,0.2571428571428571,2.8949495863367986e-29,0.5486744503339374
2640,5.1,0.35,0.26,6.8,0.034,120.0,3.38,0.4,6,11.40662,0.3,5.387174930744011e-12,0.9910403787728836
2554,6.4,0.23,0.27,2.1,0.042,100.0,3.03,0.63,6,10.801246,0.35,1.1400768255377355e-07,0.8445089033860343
4462,6.4,0.37,0.49,13.3,0.045,243.0,3.14,0.48,6,8.4847,0.21810699588477367,1.6318113779678932e-61,0.032638914701690364
3655,6.1,0.17,0.29,1.1,0.041,92.0,3.26,0.57,6,11.092032,0.34782608695652173,3.128365169273275e-06,0.7490122054026693
554,6.8,0.19,0.36,1.9,0.035,96.0,3.15,0.54,7,10.710360000000001,0.3125,6.265733440181832e-07,0.7985162187593771
1159,6.1,0.21,0.19,1.4,0.046,131.0,3.22,0.39,5,10.41432,0.3893129770992366,8.091194688671889e-15,0.9937694906233947
1213,6.7,0.3,0.45,10.6,0.032,212.0,3.22,0.59,6,9.4715,0.2641509433962264,2.5633863689477535e-45,0.15739448212473714
2388,8.0,0.29,0.29,13.2,0.046,113.0,3.25,0.37,6,9.683509999999998,0.23008849557522124,2.3113942871074907e-10,0.9586300930895252
3914,10.3,0.41,0.42,2.4,0.213,14.0,3.19,0.62,6,9.494299999999999,0.42857142857142855,0.6022997704830654,0.04345627581810221
4733,6.4,0.46,0.08,4.9,0.046,144.0,3.1,0.56,5,9.9445,0.2361111111111111,1.4615999237207966e-18,0.922193691444608
3026,6.8,0.26,0.24,7.8,0.052,214.0,3.13,0.47,5,8.86529,0.2523364485981308,2.7508618916677084e-46,0.14427991674278817
700,6.8,0.32,0.3,3.3,0.029,80.0,3.33,0.63,7,12.481686,0.1875,0.00021887713784097935,0.5891938690486437
3433,7.0,0.35,0.17,1.1,0.049,119.0,3.13,0.36,6,9.631808999999999,0.058823529411764705,9.384140804010432e-12,0.9878247258083831
4210,6.4,0.23,0.33,1.15,0.044,217.5,3.33,0.44,6,10.911999999999999,0.07126436781609195,5.22437129196411e-48,0.12330892339738364
3599,6.7,0.3,0.5,12.1,0.045,127.0,3.04,0.53,6,8.87686,0.2992125984251969,9.357622968840175e-14,0.999750031247396
1455,6.2,0.15,0.49,0.9,0.033,51.0,3.3,0.7,6,9.33608,0.3333333333333333,0.17763933359513495,0.2450605392455259
4838,6.8,0.29,0.56,11.9,0.043,230.0,3.02,0.63,5,9.27396,0.28695652173913044,2.039276364573072e-54,0.06693722761675015
4124,6.9,0.35,0.74,1.0,0.044,132.0,3.13,0.55,5,10.1184,0.13636363636363635,4.322251274666006e-15,0.9910403787728836
2186,6.8,0.21,0.55,14.6,0.053,159.0,2.93,0.44,5,9.18206,0.2138364779874214,1.988652231859961e-23,0.7616638213305269
866,8.0,0.25,0.13,17.2,0.036,219.0,2.96,0.46,5,9.69612,0.2237442922374429,9.34339388019493e-49,0.11506593121362504
1644,6.5,0.22,0.27,1.6,0.039,116.0,3.38,0.57,7,10.90958,0.3103448275862069,4.784760746553178e-11,0.9753099120283326
3657,7.0,0.19,0.23,5.7,0.123,104.0,3.04,0.54,6,9.35676,0.25961538461538464,1.8845343174858356e-08,0.8860339595928756
3062,8.5,0.17,0.31,1.0,0.024,91.0,2.79,0.37,5,10.0293,0.14285714285714285,4.6066944370861444e-06,0.7362025458114003
3674,8.0,0.37,0.32,1.6,0.04,166.0,3.0,0.55,7,11.2096,0.1927710843373494,6.71411762552558e-26,0.6703200460356393
1490,7.5,0.41,0.23,14.8,0.054,174.0,3.18,0.49,5,9.690105999999998,0.16091954022988506,7.014417661831649e-29,0.5621424451968224
2357,6.4,0.15,0.29,1.8,0.044,115.0,3.1,0.38,5,10.114932,0.1826086956521739,8.137117671797838e-11,0.9702029524890169
729,7.6,0.33,0.35,6.3,0.036,126.0,3.16,0.39,7,11.9088,0.09523809523809523,1.6999625287756906e-13,1.0
4060,7.3,0.4,0.28,6.5,0.037,97.0,3.16,0.58,7,12.492648,0.26804123711340205,4.1292494158732645e-07,0.8103816252373415
4526,9.6,0.88,0.28,2.4,0.086,147.0,3.24,0.53,5,9.38026,0.20408163265306123,1.7317228272655536e-19,0.895610204755188
1936,7.5,0.27,0.31,17.7,0.051,173.0,3.09,0.64,5,10.1898,0.1907514450867052,1.6894154876826916e-28,0.5756531326166507
1110,8.1,0.2,0.4,2.0,0.037,87.0,3.12,0.54,6,11.111519999999999,0.21839080459770116,2.0399503411171922e-05,0.6836904652289411
4232,11.9,0.39,0.69,2.8,0.095,35.0,3.1,0.61,6,10.793520000000001,0.4857142857142857,0.8253068684916823,0.12615423920258956
4652,5.5,0.335,0.3,2.5,0.071,128.0,3.14,0.51,6,9.52704,0.2109375,5.120188741348687e-14,0.999000499833375
1185,6.4,0.23,0.35,10.3,0.042,140.0,3.23,0.47,5,9.16964,0.38571428571428573,2.3093049247977918e-17,0.9521811296985049
2007,6.8,0.23,0.31,2.8,0.047,122.0,3.06,0.64,7,10.804734,0.32786885245901637,1.7437206169109494e-12,0.9960079893439915
193,6.5,0.28,0.26,8.8,0.04,139.0,3.32,0.37,6,10.15512,0.31654676258992803,4.535551023872451e-17,0.9586300930895252
1515,6.2,0.45,0.2,1.6,0.069,15.0,3.41,0.56,5,9.16136,0.2,0.6492093766851474,0.045947768270989044
578,8.6,0.23,0.25,11.3,0.031,96.0,3.11,0.4,5,10.761660000000001,0.13541666666666666,6.265733440181832e-07,0.7985162187593771
2123,6.8,0.21,0.31,2.9,0.046,121.0,3.07,0.65,7,10.80517,0.3305785123966942,3.0741274839199463e-12,0.9937694906233947
1429,6.5,0.15,0.44,12.6,0.052,158.0,3.26,0.7,7,10.267864000000001,0.41139240506329117,4.377409621689854e-23,0.7741419687922484
3905,12.7,0.6,0.49,2.8,0.075,19.0,3.14,0.57,5,11.39316,0.2631578947368421,0.8253068684916823,0.05714005040775944
5148,6.5,0.24,0.36,2.2,0.027,134.0,3.28,0.36,7,12.3725,0.26865671641791045,1.2113996115597754e-15,0.9841273200552851
1846,12.8,0.3,0.74,2.6,0.095,28.0,3.2,0.77,7,10.793520000000001,0.32142857142857145,0.997004495503373,0.09062728067998384
131,6.4,0.5,0.16,12.9,0.042,138.0,3.28,0.33,5,8.9766,0.18840579710144928,8.854683967714215e-17,0.9646402934831231
178,7.0,0.31,0.29,1.4,0.037,128.0,3.12,0.36,7,12.07312,0.2578125,5.120188741348687e-14,0.999000499833375
4647,6.8,0.31,0.25,10.5,0.043,165.0,3.36,0.55,6,10.52046,0.18181818181818182,1.541301708810367e-25,0.6836904652289411
2922,5.6,0.33,0.28,1.2,0.031,97.0,3.49,0.58,6,10.804734,0.3402061855670103,4.1292494158732645e-07,0.8103816252373415
5094,6.5,0.36,0.49,2.9,0.03,94.0,3.1,0.49,7,11.98142,0.1702127659574468,1.4169555030100371e-06,0.7741419687922484
2570,7.6,0.17,0.27,4.6,0.05,98.0,3.08,0.47,6,9.44509,0.23469387755102042,2.7049830631279825e-07,0.8220122346781865
2847,6.9,0.19,0.28,3.0,0.054,99.0,3.16,0.4,6,10.71792,0.3333333333333333,1.7613765798223122e-07,0.8333929661285026
2073,7.6,0.26,0.47,1.6,0.068,55.0,3.1,0.45,5,9.54624,0.09090909090909091,0.09517861450234763,0.2835831218565951
658,7.1,0.25,0.28,1.2,0.04,111.0,3.18,0.53,5,11.008313999999999,0.27927927927927926,6.409946534463482e-10,0.9453027806520595
1896,7.3,0.19,0.27,13.9,0.057,155.0,2.94,0.41,8,8.783016,0.2903225806451613,4.503577342094862e-22,0.8103816252373415
3606,7.7,0.22,0.42,1.9,0.052,87.0,3.3,0.49,6,11.70796,0.11494252873563218,2.0399503411171922e-05,0.6836904652289411
3371,5.9,0.46,0.0,1.9,0.077,44.0,3.5,0.53,5,11.13112,0.5681818181818182,0.4202102910640503,0.186187695219304
342,6.3,0.34,0.52,6.3,0.047,186.0,3.18,0.44,5,9.550175999999999,0.3387096774193548,1.1529317761451266e-33,0.4065696597405991
2759,8.8,0.24,0.23,10.3,0.032,97.0,3.13,0.4,6,10.654096999999998,0.12371134020618557,4.1292494158732645e-07,0.8103816252373415
727,10.6,0.36,0.6,2.2,0.152,18.0,3.04,1.06,5,9.386840000000001,0.3888888888888889,0.7842715137715565,0.05414985409492427
4105,8.2,0.635,0.1,2.1,0.073,60.0,3.29,0.75,6,10.860542,0.4166666666666667,0.03812061755647895,0.336552878364737
976,12.5,0.46,0.63,2.0,0.071,15.0,2.99,0.87,5,10.187759999999999,0.4,0.6492093766851474,0.045947768270989044
2574,6.5,0.31,0.61,13.0,0.053,123.0,3.09,0.5,6,9.272844000000001,0.25203252032520324,9.83164444845892e-13,0.9977525293526299
3231,9.9,0.32,0.56,2.0,0.073,8.0,3.15,0.73,6,11.346876,0.375,0.3385782657208353,0.03077661902029056
1928,9.9,0.5,0.5,13.8,0.205,82.0,3.16,0.75,5,8.821296000000002,0.5853658536585366,0.00011449264189049966,0.6163132019122897
3071,7.2,0.24,0.29,3.0,0.036,117.0,3.36,0.68,6,10.040511,0.1452991452991453,2.796688455926927e-11,0.9799536542670847
4507,6.2,0.39,0.24,4.8,0.037,138.0,3.23,0.43,7,11.107487999999998,0.32608695652173914,8.854683967714215e-17,0.9646402934831231
1299,7.6,0.19,0.37,13.1,0.033,151.0,3.18,0.79,6,10.371504,0.3443708609271523,9.26539926652296e-21,0.8553453273074225
3247,10.0,0.73,0.43,2.3,0.059,31.0,3.15,0.57,5,10.9626,0.4838709677419355,0.9531337870775047,0.10474253370494471
4781,7.3,0.24,0.41,13.6,0.05,178.0,3.37,0.43,5,9.68836,0.2303370786516854,1.9631548368028403e-30,0.5086475186803137
660,6.15,0.21,0.37,3.2,0.021,80.0,3.39,0.47,5,11.88912,0.25,0.00021887713784097935,0.5891938690486437
1790,7.7,0.43,0.25,2.6,0.073,63.0,3.37,0.58,6,10.459575,0.4603174603174603,0.020486277647979705,0.37074158331572676
2594,10.2,0.33,0.46,1.9,0.081,9.0,3.1,0.48,6,10.361312000000002,0.6666666666666666,0.3783256296880768,0.032638914701690364
3817,6.5,0.28,0.28,8.5,0.047,210.0,3.09,0.54,4,8.86618,0.2571428571428571,2.3320415641888565e-44,0.17135805889335737
3229,7.3,0.25,0.27,3.8,0.047,79.0,3.07,0.46,6,11.206549,0.20253164556962025,0.0002999184360822198,0.5756531326166507
2373,7.9,0.25,0.29,5.3,0.031,117.0,3.06,0.32,7,11.703240000000001,0.28205128205128205,2.796688455926927e-11,0.9799536542670847
3317,6.6,0.25,0.29,1.1,0.068,124.0,3.34,0.58,7,10.9054,0.31451612903225806,5.51022914228981e-13,0.999000499833375
3667,8.0,0.28,0.42,7.1,0.045,169.0,3.17,0.43,5,10.55654,0.24260355029585798,5.353751396749578e-27,0.6298648540434844
4031,6.8,0.17,0.17,5.1,0.049,82.0,3.0,0.38,6,9.7314,0.3170731707317073,0.00011449264189049966,0.6163132019122897
3469,7.0,0.16,0.3,2.6,0.043,90.0,2.88,0.47,6,11.093264,0.37777777777777777,6.743037951139162e-06,0.7232502423798424
1278,6.4,0.25,0.74,7.8,0.045,209.0,3.21,0.42,6,9.15952,0.24880382775119617,6.970898260626894e-44,0.1786637020001245
3337,6.4,0.22,0.38,9.1,0.044,127.0,2.97,0.3,7,10.92586,0.2755905511811024,9.357622968840175e-14,0.999750031247396
1621,9.2,0.34,0.54,17.3,0.06,235.0,3.08,0.61,6,8.816016,0.19574468085106383,4.285984585896822e-57,0.05129048610743099
3276,8.8,0.61,0.19,4.0,0.094,69.0,3.22,0.5,6,9.9787,0.43478260869565216,0.005031686815973131,0.44385826077685925
4749,7.5,0.29,0.67,8.1,0.037,166.0,2.9,0.41,6,8.86974,0.3192771084337349,6.71411762552558e-26,0.6703200460356393
67,6.7,0.34,0.4,2.1,0.033,111.0,2.97,0.48,7,12.068728,0.3063063063063063,6.409946534463482e-10,0.9453027806520595
5105,7.2,0.26,0.26,12.7,0.036,214.0,3.41,0.5,6,9.986,0.22897196261682243,2.7508618916677084e-46,0.14427991674278817
2916,10.3,0.53,0.48,2.5,0.063,25.0,3.12,0.59,6,9.29814,0.24,0.9880717128619305,0.0780621480245016
4760,7.5,0.26,0.59,11.8,0.046,164.0,3.17,0.46,4,8.883446000000001,0.35365853658536583,3.517066722903549e-25,0.6969789984668727
820,5.2,0.32,0.25,1.8,0.103,50.0,3.38,0.55,5,9.16044,0.26,0.2045383071530228,0.23598194054475852
1226,10.0,0.31,0.47,2.6,0.085,33.0,3.36,0.8,7,10.496325,0.42424242424242425,0.8976275964304349,0.11506593121362504
4257,11.0,0.3,0.58,2.1,0.054,19.0,3.31,0.88,7,10.479,0.3684210526315789,0.8253068684916823,0.05714005040775944
4357,6.3,0.27,0.25,5.8,0.038,155.0,3.28,0.38,6,9.353,0.33548387096774196,4.503577342094862e-22,0.8103816252373415
2323,11.1,0.42,0.47,2.65,0.085,34.0,3.24,0.77,7,12.068056,0.2647058823529412,0.8632939774163194,0.12051271656014938
2977,7.8,0.39,0.26,9.9,0.059,181.0,3.04,0.42,6,10.850950000000001,0.18232044198895028,1.2612936275556696e-31,0.46942346850496713
4638,8.1,0.5,0.47,1.1,0.037,126.0,3.21,0.42,5,10.83242,0.18253968253968253,1.6999625287756906e-13,1.0
4441,6.6,0.34,0.24,3.3,0.034,99.0,3.1,0.4,7,12.180813,0.29292929292929293,1.7613765798223122e-07,0.8333929661285026
3789,9.0,0.45,0.49,2.6,0.084,75.0,3.35,0.57,5,9.687389999999999,0.28,0.0009957642750772577,0.5219152816293969
1143,6.7,0.44,0.31,1.9,0.03,104.0,3.29,0.62,7,12.474,0.3942307692307692,1.8845343174858356e-08,0.8860339595928756
397,5.8,0.15,0.28,0.8,0.037,127.0,3.24,0.51,5,9.225414,0.33858267716535434,9.357622968840175e-14,0.999750031247396
3153,6.5,0.44,0.49,7.7,0.045,169.0,3.11,0.37,6,8.66259,0.09467455621301775,5.353751396749578e-27,0.6298648540434844
4473,7.9,0.345,0.51,15.3,0.047,171.0,3.09,0.51,5,9.08817,0.3157894736842105,9.625180216909195e-28,0.6027516647500953
4237,7.1,0.69,0.08,2.1,0.063,52.0,3.42,0.6,6,10.160015999999999,0.8076923076923077,0.15335496684492847,0.25436119360819465
1398,6.1,0.22,0.4,1.85,0.031,111.0,3.03,0.3,7,11.677988000000001,0.22522522522522523,6.409946534463482e-10,0.9453027806520595
1659,7.1,0.69,0.04,2.1,0.068,27.0,3.44,0.67,5,9.771776000000001,0.7037037037037037,1.0,0.08627201579919554
2220,8.5,0.15,0.49,1.5,0.031,122.0,3.03,0.4,6,10.22996,0.13934426229508196,1.7437206169109494e-12,0.9960079893439915
979,6.8,0.3,0.26,20.3,0.037,150.0,3.04,0.38,6,12.266421000000001,0.3,1.943910877113129e-20,0.865887748059205
1298,7.8,0.57,0.09,2.3,0.065,45.0,3.46,0.74,8,12.625959,0.7555555555555555,0.3783256296880768,0.19393155334169038
4870,10.0,0.26,0.54,1.9,0.083,74.0,2.98,0.63,8,11.735218000000001,0.5675675675675675,0.0013241295219576434,0.5086475186803137
82,9.0,0.82,0.05,2.4,0.081,96.0,3.36,0.53,5,9.9814,0.2708333333333333,6.265733440181832e-07,0.7985162187593771
2364,6.2,0.33,0.41,16.8,0.037,173.0,3.25,0.57,6,9.388908,0.3352601156069364,1.6894154876826916e-28,0.5756531326166507
3167,7.4,0.7,0.0,1.9,0.076,34.0,3.51,0.56,5,9.37932,0.3235294117647059,0.8632939774163194,0.12051271656014938
4066,8.3,0.2,0.74,4.45,0.044,130.0,3.25,0.42,6,12.10728,0.25384615384615383,1.505599717049095e-14,0.9960079893439915
4104,6.2,0.35,0.29,7.3,0.044,244.0,3.36,0.55,6,9.956,0.22950819672131148,4.451654236459997e-62,0.03077661902029056
2481,7.5,0.38,0.29,4.9,0.021,113.0,3.08,0.48,7,12.873380000000001,0.336283185840708,2.3113942871074907e-10,0.9586300930895252
423,6.4,0.24,0.49,5.8,0.053,120.0,3.01,0.98,6,10.4391,0.20833333333333334,5.387174930744011e-12,0.9910403787728836
4512,5.8,0.29,0.33,3.7,0.029,88.0,3.25,0.42,6,12.176262000000001,0.3409090909090909,1.4189617822929707e-05,0.6969789984668727
1904,7.5,0.23,0.36,7.0,0.036,161.0,3.04,0.32,5,10.9318,0.2670807453416149,4.031111852619467e-24,0.7362025458114003
4719,6.4,0.31,0.28,1.5,0.037,119.0,3.32,0.51,7,10.315760000000001,0.10084033613445378,9.384140804010432e-12,0.9878247258083831
5096,6.4,0.3,0.3,2.25,0.038,210.0,3.2,0.62,6,9.83763,0.0380952380952381,2.3320415641888565e-44,0.17135805889335737
4759,6.8,0.81,0.05,2.0,0.07,14.0,3.51,0.66,6,10.752696,0.42857142857142855,0.6022997704830654,0.04345627581810221
1565,8.5,0.47,0.27,1.9,0.058,38.0,3.16,0.85,6,11.046498,0.47368421052631576,0.6955864334990951,0.14427991674278817
3649,6.0,0.2,0.24,1.8,0.03,105.0,3.31,0.47,6,11.39535,0.2857142857142857,1.1837421617474535e-08,0.895610204755188
839,5.6,0.2,0.66,10.2,0.043,175.0,2.98,0.43,7,10.3428,0.44571428571428573,2.8949495863367986e-29,0.5486744503339374
500,6.9,0.75,0.13,6.3,0.036,50.0,3.09,0.25,4,11.023632,0.38,0.2045383071530228,0.23598194054475852
141,7.4,0.33,0.26,15.6,0.049,210.0,3.06,0.68,5,9.491165,0.319047619047619,2.3320415641888565e-44,0.17135805889335737
1377,7.9,0.26,0.33,10.3,0.039,212.0,2.93,0.49,6,9.47055,0.3443396226415094,2.5633863689477535e-45,0.15739448212473714
4019,6.8,0.63,0.04,1.3,0.058,133.0,3.17,0.39,4,10.125642,0.18796992481203006,2.2950999526353423e-15,0.9878247258083831
2598,6.4,0.26,0.49,6.4,0.037,161.0,3.38,0.53,6,9.65538,0.22981366459627328,4.031111852619467e-24,0.7362025458114003
1138,6.6,0.25,0.3,1.6,0.046,134.0,3.42,0.51,7,10.0293,0.23880597014925373,1.2113996115597754e-15,0.9841273200552851
3705,6.3,0.3,0.91,8.2,0.034,199.0,3.39,0.49,6,11.629097999999999,0.25125628140703515,2.8542771588702204e-39,0.2638828564181558
2758,6.2,0.22,0.28,2.2,0.04,125.0,3.19,0.48,6,10.41285,0.192,3.069780955097918e-13,0.999750031247396
1787,5.9,0.395,0.13,2.4,0.056,28.0,3.62,0.67,6,12.320888,0.5,0.997004495503373,0.09062728067998384
2780,7.9,0.33,0.28,31.6,0.053,176.0,3.15,0.38,6,8.890640000000001,0.19886363636363635,1.187639468071445e-29,0.5352614285189903
550,6.2,0.23,0.36,17.2,0.039,130.0,3.23,0.43,6,8.795248,0.2846153846153846,1.505599717049095e-14,0.9960079893439915
3370,7.1,0.46,0.14,2.8,0.076,37.0,3.36,0.49,5,10.659768,0.40540540540540543,0.7408182206817179,0.13803472431586922
2019,5.9,0.18,0.28,5.1,0.039,139.0,3.16,0.44,6,11.205645,0.3597122302158273,4.535551023872451e-17,0.9586300930895252
948,10.3,0.27,0.56,1.4,0.047,8.0,3.16,0.51,6,11.737578000000001,0.375,0.3385782657208353,0.03077661902029056
4428,7.9,0.69,0.21,2.1,0.08,141.0,3.25,0.51,5,9.86238,0.23404255319148937,1.168763767112266e-17,0.9453027806520595
532,6.8,0.31,0.3,8.0,0.028,122.0,3.13,0.63,7,12.494663999999998,0.27049180327868855,1.7437206169109494e-12,0.9960079893439915
2943,7.2,0.53,0.13,2.0,0.058,22.0,3.21,0.68,6,9.857727,0.8181818181818182,0.9277434863285529,0.06693722761675015
1829,8.2,0.38,0.49,13.6,0.042,166.0,3.1,0.54,5,9.386370000000001,0.3493975903614458,6.71411762552558e-26,0.6703200460356393
3164,7.5,0.19,0.4,7.1,0.056,110.0,3.06,0.52,6,9.85446,0.45454545454545453,1.0578788696485318e-09,0.9380049995307295
4597,6.7,0.46,0.24,1.7,0.077,34.0,3.39,0.6,6,10.54488,0.5294117647058824,0.8632939774163194,0.12051271656014938
4149,7.3,0.51,0.18,2.1,0.07,28.0,3.52,0.73,6,9.47796,0.42857142857142855,0.997004495503373,0.09062728067998384
1602,7.6,0.34,0.39,7.6,0.04,215.0,3.11,0.53,6,9.1678,0.20930232558139536,8.930741004919789e-47,0.13803472431586922
2238,5.7,0.25,0.32,12.2,0.041,127.0,3.23,0.53,7,10.350496,0.33858267716535434,9.357622968840175e-14,0.999750031247396
639,8.1,0.3,0.31,1.1,0.041,123.0,2.99,0.45,6,11.004539999999999,0.3983739837398374,9.83164444845892e-13,0.9977525293526299
5026,4.9,0.235,0.27,11.75,0.03,118.0,3.07,0.5,6,9.35676,0.288135593220339,1.6248833408110006e-11,0.9841273200552851
967,8.4,0.2,0.38,11.8,0.055,170.0,3.34,0.82,6,8.90356,0.3,2.2768604782708498e-27,0.6163132019122897
4407,7.6,0.54,0.02,1.7,0.085,31.0,3.37,0.51,6,10.357256000000001,0.5483870967741935,0.9531337870775047,0.10474253370494471
2845,7.4,0.635,0.1,2.4,0.08,33.0,3.58,0.69,7,10.771488000000002,0.48484848484848486,0.8976275964304349,0.11506593121362504
1683,6.9,0.38,0.29,13.65,0.048,189.0,3.0,0.6,6,9.479479999999999,0.2751322751322751,6.413968914756689e-35,0.37074158331572676
2248,6.0,0.2,0.25,2.0,0.041,95.0,3.27,0.56,6,10.997658,0.3157894736842105,9.450764625260006e-07,0.7864312286813591
4651,7.9,0.28,0.41,2.0,0.044,152.0,3.45,0.49,8,10.62938,0.32894736842105265,4.3898144201314395e-21,0.8445089033860343
4879,8.6,0.2,0.42,1.5,0.041,125.0,3.11,0.49,7,11.3145,0.28,3.069780955097918e-13,0.999750031247396
155,8.0,0.22,0.28,14.0,0.053,197.0,3.14,0.45,6,9.78138,0.4213197969543147,2.221613055855667e-38,0.2835831218565951
2696,8.1,0.28,0.49,1.0,0.04,148.0,3.13,0.41,6,9.936,0.21621621621621623,8.403950222399538e-20,0.8860339595928756
3077,7.6,0.2,0.26,4.8,0.033,76.0,2.98,0.49,7,12.186348,0.34210526315789475,0.0007443494072305689,0.5352614285189903
1089,7.1,0.18,0.42,1.4,0.045,157.0,2.95,0.31,6,10.4118,0.29936305732484075,9.577888291887943e-23,0.7864312286813591
4704,7.8,0.28,0.34,1.6,0.028,118.0,3.0,0.38,7,11.98021,0.2711864406779661,1.6248833408110006e-11,0.9841273200552851
4410,7.0,0.21,0.37,7.2,0.042,167.0,3.26,0.56,6,9.758840000000001,0.2155688622754491,2.9072639567353304e-26,0.6568825786411052
288,6.6,0.16,0.29,1.8,0.05,147.0,3.06,0.44,7,11.29968,0.272108843537415,1.7317228272655536e-19,0.895610204755188
930,6.7,0.34,0.3,15.6,0.054,196.0,3.19,0.49,5,9.28326,0.2602040816326531,6.142510493613531e-38,0.29375770032353277
5172,6.9,0.3,0.25,3.3,0.041,124.0,3.18,0.5,6,9.246804000000001,0.20967741935483872,5.51022914228981e-13,0.999000499833375
5097,6.2,0.31,0.23,3.3,0.052,113.0,3.16,0.48,5,8.352036,0.3008849557522124,2.3113942871074907e-10,0.9586300930895252
3668,6.2,0.32,0.45,2.9,0.029,94.0,3.25,0.6,6,12.275752,0.39361702127659576,1.4169555030100371e-06,0.7741419687922484
4909,5.7,0.21,0.24,2.3,0.047,189.0,3.65,0.72,6,10.0495,0.31746031746031744,6.413968914756689e-35,0.37074158331572676
4528,6.4,0.3,0.45,3.5,0.197,180.0,3.02,0.39,6,9.04722,0.4222222222222222,3.1681185134954354e-31,0.4823911401151259
942,8.3,0.3,0.36,10.0,0.042,169.0,3.23,0.51,6,9.28326,0.1952662721893491,5.353751396749578e-27,0.6298648540434844
4139,12.8,0.3,0.74,2.6,0.095,28.0,3.2,0.77,7,10.793520000000001,0.32142857142857145,0.997004495503373,0.09062728067998384
4849,6.8,0.23,0.3,6.95,0.044,179.0,3.25,0.56,6,10.54276,0.2346368715083799,7.910079899597155e-31,0.49546924289722294
